pubdate,title,duration,arcurl,aid
2022-09-04,-1,2.97,-1,-1
2022-09-04,-1,2.73,-1,-1
2022-09-04,-1,2.12,-1,-1
2022-09-04,-1,1.67,-1,-1
2022-09-04,-1,1.52,-1,-1
2022-09-04,蔡徐村诡事（全）,21.87,http://www.bilibili.com/video/av430175844,430175844
2022-09-04,-1,0.13,-1,-1
2022-09-04,-1,1.7,-1,-1
2022-09-04,-1,2.92,-1,-1
2022-09-04,-1,0.7,-1,-1
2022-09-05,-1,0.48,-1,-1
2022-09-05,-1,0.53,-1,-1
2022-09-05,-1,3.52,-1,-1
2022-09-05,-1,4.9,-1,-1
2022-09-05,-1,3.98,-1,-1
2022-09-05,-1,0.25,-1,-1
2022-09-05,-1,0.18,-1,-1
2022-09-06,-1,1.0,-1,-1
2022-09-06,-1,1.25,-1,-1
2022-09-07,对不起，芝士雪豹让我输掉了比赛【向前冲 大力出奇迹版】,12.85,http://www.bilibili.com/video/av515337988,515337988
2022-09-07,-1,0.35,-1,-1
2022-09-07,-1,0.33,-1,-1
2022-09-08,-1,0.58,-1,-1
2022-09-08,-1,1.38,-1,-1
2022-09-08,-1,1.43,-1,-1
2022-09-08,-1,0.33,-1,-1
2022-09-08,-1,0.6,-1,-1
2022-09-08,-1,1.63,-1,-1
2022-09-08,-1,0.68,-1,-1
2022-09-09,-1,1.62,-1,-1
2022-09-09,-1,1.02,-1,-1
2022-09-09,-1,0.35,-1,-1
2022-09-09,-1,3.0,-1,-1
2022-09-09,-1,4.4,-1,-1
2022-09-09,-1,1.12,-1,-1
2022-09-09,-1,0.42,-1,-1
2022-09-09,-1,1.25,-1,-1
2022-09-09,-1,0.22,-1,-1
2022-09-10,-1,1.02,-1,-1
2022-09-10,-1,1.92,-1,-1
2022-09-10,-1,0.92,-1,-1
2022-09-10,-1,8.65,-1,-1
2022-09-10,-1,3.07,-1,-1
2022-09-10,-1,3.4,-1,-1
2022-09-10,-1,1.33,-1,-1
2022-09-10,-1,2.33,-1,-1
2022-09-10,-1,5.23,-1,-1
2022-09-10,-1,7.45,-1,-1
2022-09-10,-1,1.03,-1,-1
2022-09-10,-1,2.42,-1,-1
2022-09-10,-1,0.17,-1,-1
2022-09-10,-1,0.4,-1,-1
2022-09-10,-1,1.73,-1,-1
2022-09-10,-1,1.07,-1,-1
2022-09-10,-1,0.63,-1,-1
2022-09-11,-1,2.03,-1,-1
2022-09-11,-1,9.8,-1,-1
2022-09-11,-1,0.3,-1,-1
2022-09-11,-1,0.53,-1,-1
2022-09-12,-1,2.03,-1,-1
2022-09-12,-1,3.52,-1,-1
2022-09-12,-1,2.6,-1,-1
2022-09-12,-1,0.37,-1,-1
2022-09-12,-1,1.7,-1,-1
2022-09-12,-1,1.55,-1,-1
2022-09-12,花3000做的mod，大家帮看看值不值！,46.18,http://www.bilibili.com/video/av387980310,387980310
2022-09-12,-1,0.27,-1,-1
2022-09-12,-1,0.2,-1,-1
2022-09-13,-1,0.22,-1,-1
2022-09-13,-1,0.87,-1,-1
2022-09-13,-1,0.27,-1,-1
2022-09-14,-1,1.57,-1,-1
2022-09-14,-1,0.55,-1,-1
2022-09-14,-1,11.68,-1,-1
2022-09-14,-1,0.52,-1,-1
2022-09-14,-1,2.35,-1,-1
2022-09-14,-1,0.28,-1,-1
2022-09-14,-1,0.73,-1,-1
2022-09-14,【清华大学】C语言课程，教你速通C语言程序设计！C语言基础入门！,963.93,http://www.bilibili.com/video/av985584181,985584181
2022-09-14,-1,1.73,-1,-1
2022-09-14,-1,1.02,-1,-1
2022-09-15,-1,1.17,-1,-1
2022-09-15,-1,0.47,-1,-1
2022-09-15,-1,1.37,-1,-1
2022-09-15,-1,4.02,-1,-1
2022-09-15,-1,0.17,-1,-1
2022-09-16,-1,3.28,-1,-1
2022-09-16,-1,0.77,-1,-1
2022-09-16,-1,2.27,-1,-1
2022-09-16,-1,2.37,-1,-1
2022-09-16,-1,0.98,-1,-1
2022-09-16,-1,1.05,-1,-1
2022-09-16,-1,3.02,-1,-1
2022-09-16,-1,1.07,-1,-1
2022-09-17,-1,4.42,-1,-1
2022-09-17,-1,5.33,-1,-1
2022-09-17,-1,0.25,-1,-1
2022-09-17,-1,1.9,-1,-1
2022-09-17,-1,1.0,-1,-1
2022-09-17,-1,0.17,-1,-1
2022-09-17,-1,1.92,-1,-1
2022-09-17,-1,0.3,-1,-1
2022-09-17,-1,1.85,-1,-1
2022-09-18,-1,1.52,-1,-1
2022-09-18,-1,2.45,-1,-1
2022-09-18,-1,1.77,-1,-1
2022-09-18,-1,3.32,-1,-1
2022-09-18,-1,1.08,-1,-1
2022-09-18,-1,0.2,-1,-1
2022-09-19,-1,3.13,-1,-1
2022-09-19,-1,2.62,-1,-1
2022-09-19,-1,1.7,-1,-1
2022-09-19,-1,2.73,-1,-1
2022-09-19,-1,0.27,-1,-1
2022-09-19,-1,0.35,-1,-1
2022-09-19,-1,0.28,-1,-1
2022-09-20,-1,3.1,-1,-1
2022-09-20,-1,1.48,-1,-1
2022-09-20,-1,0.25,-1,-1
2022-09-21,-1,1.13,-1,-1
2022-09-21,-1,2.32,-1,-1
2022-09-21,-1,1.85,-1,-1
2022-09-21,-1,2.85,-1,-1
2022-09-22,-1,7.28,-1,-1
2022-09-22,-1,1.67,-1,-1
2022-09-22,-1,0.18,-1,-1
2022-09-22,-1,0.42,-1,-1
2022-09-22,-1,0.87,-1,-1
2022-09-22,-1,2.0,-1,-1
2022-09-22,-1,1.05,-1,-1
2022-09-22,-1,2.92,-1,-1
2022-09-23,-1,0.32,-1,-1
2022-09-23,-1,0.22,-1,-1
2022-09-23,-1,0.3,-1,-1
2022-09-23,-1,4.98,-1,-1
2022-09-23,-1,6.5,-1,-1
2022-09-23,-1,1.65,-1,-1
2022-09-23,-1,0.38,-1,-1
2022-09-23,-1,2.72,-1,-1
2022-09-24,-1,1.17,-1,-1
2022-09-24,-1,7.88,-1,-1
2022-09-24,-1,2.88,-1,-1
2022-09-24,-1,2.03,-1,-1
2022-09-24,-1,1.1,-1,-1
2022-09-24,-1,1.32,-1,-1
2022-09-24,-1,1.27,-1,-1
2022-09-24,-1,2.48,-1,-1
2022-09-24,坤坤真爱粉制作的游戏，鸡也会杀人的！《鸡杀手》,13.78,http://www.bilibili.com/video/av560772633,560772633
2022-09-24,-1,1.82,-1,-1
2022-09-24,-1,1.28,-1,-1
2022-09-25,-1,1.8,-1,-1
2022-09-25,-1,1.52,-1,-1
2022-09-26,-1,1.07,-1,-1
2022-09-26,-1,1.98,-1,-1
2022-09-26,-1,0.22,-1,-1
2022-09-26,-1,1.33,-1,-1
2022-09-26,-1,0.38,-1,-1
2022-09-27,-1,0.5,-1,-1
2022-09-27,-1,0.27,-1,-1
2022-09-27,-1,6.28,-1,-1
2022-09-27,运动会整活，还是要看高中生！常州市北郊高级中学2022年秋季运动会开幕式,108.35,http://www.bilibili.com/video/av645903456,645903456
2022-09-27,恐怖大电影《琨化危鸡：蔡徐村》完整全片纯享！,165.7,http://www.bilibili.com/video/av985973806,985973806
2022-09-27,-1,1.4,-1,-1
2022-09-27,-1,2.77,-1,-1
2022-09-27,-1,0.23,-1,-1
2022-09-28,-1,3.62,-1,-1
2022-09-28,-1,0.9,-1,-1
2022-09-28,-1,4.52,-1,-1
2022-09-28,-1,0.58,-1,-1
2022-09-28,-1,1.48,-1,-1
2022-09-28,-1,0.47,-1,-1
2022-09-28,-1,3.88,-1,-1
2022-09-28,-1,0.73,-1,-1
2022-09-28,-1,2.63,-1,-1
2022-09-29,-1,5.1,-1,-1
2022-09-29,-1,2.17,-1,-1
2022-09-29,-1,2.22,-1,-1
2022-09-29,-1,0.88,-1,-1
2022-09-29,-1,0.15,-1,-1
2022-09-29,-1,5.6,-1,-1
2022-09-29,-1,2.7,-1,-1
2022-09-29,-1,0.22,-1,-1
2022-09-29,-1,1.53,-1,-1
2022-09-29,-1,3.12,-1,-1
2022-09-29,-1,2.55,-1,-1
2022-09-29,-1,0.28,-1,-1
2022-09-30,-1,2.98,-1,-1
2022-09-30,-1,2.73,-1,-1
2022-09-30,-1,1.68,-1,-1
2022-09-30,-1,1.48,-1,-1
2022-09-30,-1,1.58,-1,-1
2022-09-30,-1,3.65,-1,-1
2022-09-30,-1,1.52,-1,-1
2022-09-30,LOL最难克制套路！魔鬼老6！设计师：你个狗！【有点骚东西】,14.05,http://www.bilibili.com/video/av688621985,688621985
2022-09-30,-1,2.9,-1,-1
2022-09-30,-1,0.88,-1,-1
2022-09-30,-1,0.5,-1,-1
2022-10-01,-1,1.2,-1,-1
2022-10-01,-1,2.8,-1,-1
2022-10-01,-1,1.27,-1,-1
2022-10-01,-1,0.85,-1,-1
2022-10-01,-1,0.25,-1,-1
2022-10-01,-1,3.65,-1,-1
2022-10-01,-1,1.6,-1,-1
2022-10-01,-1,0.18,-1,-1
2022-10-01,-1,0.22,-1,-1
2022-10-02,-1,6.12,-1,-1
2022-10-02,-1,1.62,-1,-1
2022-10-02,-1,7.32,-1,-1
2022-10-02,-1,0.18,-1,-1
2022-10-02,-1,0.72,-1,-1
2022-10-02,-1,4.45,-1,-1
2022-10-02,只有1滴血！通关率1%的噩梦版饥荒mod！,68.82,http://www.bilibili.com/video/av858743896,858743896
2022-10-02,-1,3.58,-1,-1
2022-10-03,-1,1.08,-1,-1
2022-10-03,-1,0.22,-1,-1
2022-10-03,-1,0.7,-1,-1
2022-10-03,-1,1.95,-1,-1
2022-10-03,-1,0.18,-1,-1
2022-10-03,-1,1.02,-1,-1
2022-10-03,-1,1.38,-1,-1
2022-10-03,-1,0.25,-1,-1
2022-10-03,-1,1.05,-1,-1
2022-10-03,-1,0.72,-1,-1
2022-10-03,-1,0.27,-1,-1
2022-10-04,-1,2.48,-1,-1
2022-10-04,-1,5.95,-1,-1
2022-10-04,-1,0.25,-1,-1
2022-10-04,-1,1.43,-1,-1
2022-10-04,-1,2.1,-1,-1
2022-10-04,-1,0.87,-1,-1
2022-10-04,-1,0.73,-1,-1
2022-10-04,-1,1.3,-1,-1
2022-10-04,-1,0.18,-1,-1
2022-10-05,-1,3.8,-1,-1
2022-10-05,-1,1.18,-1,-1
2022-10-05,-1,2.57,-1,-1
2022-10-05,-1,1.23,-1,-1
2022-10-05,-1,1.03,-1,-1
2022-10-05,-1,1.15,-1,-1
2022-10-05,-1,0.63,-1,-1
2022-10-06,-1,5.75,-1,-1
2022-10-06,-1,7.6,-1,-1
2022-10-06,-1,3.1,-1,-1
2022-10-06,-1,0.27,-1,-1
2022-10-06,-1,1.12,-1,-1
2022-10-06,-1,3.4,-1,-1
2022-10-06,-1,1.92,-1,-1
2022-10-06,-1,1.42,-1,-1
2022-10-06,-1,1.6,-1,-1
2022-10-07,-1,2.28,-1,-1
2022-10-07,-1,0.48,-1,-1
2022-10-07,-1,10.97,-1,-1
2022-10-07,-1,2.93,-1,-1
2022-10-07,-1,0.3,-1,-1
2022-10-08,-1,2.4,-1,-1
2022-10-08,-1,2.7,-1,-1
2022-10-08,-1,1.02,-1,-1
2022-10-08,蔡徐坤仅仅练习两年半就登顶流量榜首？坤坤出道之路详细分析【ikun必修强化课】,13.13,http://www.bilibili.com/video/av731263046,731263046
2022-10-08,-1,0.35,-1,-1
2022-10-08,-1,1.08,-1,-1
2022-10-09,-1,3.18,-1,-1
2022-10-09,-1,0.88,-1,-1
2022-10-09,-1,1.22,-1,-1
2022-10-09,-1,4.33,-1,-1
2022-10-09,-1,2.0,-1,-1
2022-10-10,-1,3.1,-1,-1
2022-10-10,-1,1.37,-1,-1
2022-10-10,-1,1.25,-1,-1
2022-10-10,小黑子逮到你了！疑似坤坤真爱粉制作的游戏！深夜不能乱吃鸡，不然会有灾难降临！,17.05,http://www.bilibili.com/video/av431435635,431435635
2022-10-10,村民造反了！小黑子终于露出马脚，漠叔还是懂关爱村民的,13.45,http://www.bilibili.com/video/av346471419,346471419
2022-10-10,-1,0.27,-1,-1
2022-10-10,-1,1.47,-1,-1
2022-10-11,-1,0.55,-1,-1
2022-10-11,-1,4.67,-1,-1
2022-10-11,-1,1.58,-1,-1
2022-10-11,-1,0.2,-1,-1
2022-10-11,-1,2.2,-1,-1
2022-10-11,-1,1.68,-1,-1
2022-10-11,-1,0.18,-1,-1
2022-10-11,-1,0.37,-1,-1
2022-10-12,-1,0.53,-1,-1
2022-10-12,-1,4.32,-1,-1
2022-10-12,-1,1.55,-1,-1
2022-10-12,-1,1.57,-1,-1
2022-10-12,-1,2.25,-1,-1
2022-10-12,-1,0.28,-1,-1
2022-10-12,-1,0.23,-1,-1
2022-10-12,-1,1.02,-1,-1
2022-10-13,-1,1.85,-1,-1
2022-10-13,-1,0.75,-1,-1
2022-10-13,-1,0.25,-1,-1
2022-10-13,-1,1.08,-1,-1
2022-10-14,-1,6.43,-1,-1
2022-10-14,-1,4.85,-1,-1
2022-10-14,-1,5.8,-1,-1
2022-10-14,-1,0.83,-1,-1
2022-10-14,-1,7.77,-1,-1
2022-10-14,-1,5.03,-1,-1
2022-10-14,-1,0.18,-1,-1
2022-10-14,-1,1.3,-1,-1
2022-10-14,-1,2.48,-1,-1
2022-10-15,-1,5.72,-1,-1
2022-10-15,-1,1.27,-1,-1
2022-10-15,-1,2.92,-1,-1
2022-10-15,-1,2.1,-1,-1
2022-10-15,-1,0.38,-1,-1
2022-10-15,-1,1.02,-1,-1
2022-10-15,-1,1.6,-1,-1
2022-10-15,外网主播玩坤坤之夜熟肉 kubz scouts中字 原标题:一个中国说唱偶像正在左右摇摆着朝着我走来I我需要一些圣水Ikunkunnight,13.25,http://www.bilibili.com/video/av278720465,278720465
2022-10-15,明争暗斗，各怀鬼胎，人均800个心眼子【综艺大型修罗场】,13.25,http://www.bilibili.com/video/av561621529,561621529
2022-10-15,-1,0.25,-1,-1
2022-10-15,-1,0.2,-1,-1
2022-10-16,-1,2.85,-1,-1
2022-10-16,-1,2.33,-1,-1
2022-10-16,-1,5.38,-1,-1
2022-10-16,-1,0.23,-1,-1
2022-10-17,-1,2.53,-1,-1
2022-10-17,-1,3.27,-1,-1
2022-10-17,-1,0.53,-1,-1
2022-10-17,-1,1.7,-1,-1
2022-10-18,-1,1.43,-1,-1
2022-10-18,-1,1.1,-1,-1
2022-10-18,-1,2.87,-1,-1
2022-10-19,-1,5.58,-1,-1
2022-10-19,-1,10.1,-1,-1
2022-10-19,-1,2.67,-1,-1
2022-10-19,-1,6.48,-1,-1
2022-10-19,-1,2.17,-1,-1
2022-10-19,-1,2.18,-1,-1
2022-10-19,-1,0.57,-1,-1
2022-10-19,-1,0.23,-1,-1
2022-10-19,-1,0.37,-1,-1
2022-10-20,-1,2.47,-1,-1
2022-10-20,-1,1.6,-1,-1
2022-10-20,-1,0.48,-1,-1
2022-10-20,-1,2.2,-1,-1
2022-10-20,-1,0.38,-1,-1
2022-10-20,-1,1.35,-1,-1
2022-10-20,-1,1.72,-1,-1
2022-10-20,-1,4.22,-1,-1
2022-10-20,-1,0.43,-1,-1
2022-10-20,-1,0.2,-1,-1
2022-10-21,-1,5.05,-1,-1
2022-10-22,-1,5.22,-1,-1
2022-10-22,-1,1.35,-1,-1
2022-10-22,-1,4.85,-1,-1
2022-10-22,-1,0.3,-1,-1
2022-10-22,-1,4.0,-1,-1
2022-10-22,-1,2.7,-1,-1
2022-10-22,-1,1.47,-1,-1
2022-10-23,-1,3.82,-1,-1
2022-10-23,-1,1.68,-1,-1
2022-10-23,-1,7.83,-1,-1
2022-10-23,-1,2.75,-1,-1
2022-10-24,-1,0.23,-1,-1
2022-10-24,-1,0.47,-1,-1
2022-10-24,-1,0.85,-1,-1
2022-10-24,-1,0.17,-1,-1
2022-10-24,-1,0.25,-1,-1
2022-10-24,-1,0.9,-1,-1
2022-10-24,-1,1.02,-1,-1
2022-10-24,-1,0.55,-1,-1
2022-10-25,-1,0.5,-1,-1
2022-10-25,-1,0.62,-1,-1
2022-10-25,-1,0.13,-1,-1
2022-10-25,-1,2.03,-1,-1
2022-10-25,-1,1.57,-1,-1
2022-10-25,-1,0.25,-1,-1
2022-10-26,-1,0.78,-1,-1
2022-10-26,-1,0.38,-1,-1
2022-10-26,-1,3.43,-1,-1
2022-10-26,-1,0.22,-1,-1
2022-10-26,-1,3.08,-1,-1
2022-10-26,-1,11.13,-1,-1
2022-10-26,-1,0.73,-1,-1
2022-10-26,-1,1.22,-1,-1
2022-10-26,-1,1.37,-1,-1
2022-10-27,-1,0.8,-1,-1
2022-10-27,-1,3.73,-1,-1
2022-10-27,-1,1.82,-1,-1
2022-10-27,-1,7.97,-1,-1
2022-10-27,-1,1.35,-1,-1
2022-10-27,盘点那些满级的GGBond！肯坤坤汉堡包，光头万岁！满级动画！,12.88,http://www.bilibili.com/video/av859491467,859491467
2022-10-27,-1,0.53,-1,-1
2022-10-28,-1,3.22,-1,-1
2022-10-28,-1,0.82,-1,-1
2022-10-28,-1,1.48,-1,-1
2022-10-28,-1,0.4,-1,-1
2022-10-28,-1,1.97,-1,-1
2022-10-28,-1,3.67,-1,-1
2022-10-28,-1,2.83,-1,-1
2022-10-28,-1,4.48,-1,-1
2022-10-28,-1,0.22,-1,-1
2022-10-28,-1,0.32,-1,-1
2022-10-29,-1,0.9,-1,-1
2022-10-29,-1,0.27,-1,-1
2022-10-30,-1,1.75,-1,-1
2022-10-30,-1,1.05,-1,-1
2022-10-30,-1,1.45,-1,-1
2022-10-30,-1,0.37,-1,-1
2022-10-30,-1,2.07,-1,-1
2022-10-30,-1,1.6,-1,-1
2022-10-30,-1,1.95,-1,-1
2022-10-30,-1,0.18,-1,-1
2022-10-31,-1,3.12,-1,-1
2022-10-31,-1,2.83,-1,-1
2022-10-31,-1,1.67,-1,-1
2022-10-31,-1,3.18,-1,-1
2022-10-31,-1,1.75,-1,-1
2022-10-31,-1,0.7,-1,-1
2022-10-31,-1,0.85,-1,-1
2022-10-31,-1,0.37,-1,-1
2022-10-31,-1,0.22,-1,-1
2022-11-01,-1,0.48,-1,-1
2022-11-01,-1,1.03,-1,-1
2022-11-01,-1,1.43,-1,-1
2022-11-01,-1,2.98,-1,-1
2022-11-02,-1,2.92,-1,-1
2022-11-02,-1,0.37,-1,-1
2022-11-03,-1,0.23,-1,-1
2022-11-03,杰瑞：法庭上禁止！穿着金色切尔西跳鸡你太美！！,14.07,http://www.bilibili.com/video/av262137329,262137329
2022-11-03,-1,1.33,-1,-1
2022-11-03,-1,2.93,-1,-1
2022-11-04,-1,3.55,-1,-1
2022-11-04,-1,1.83,-1,-1
2022-11-04,-1,2.2,-1,-1
2022-11-04,-1,1.22,-1,-1
2022-11-04,-1,3.07,-1,-1
2022-11-04,-1,1.2,-1,-1
2022-11-04,-1,0.35,-1,-1
2022-11-04,-1,0.95,-1,-1
2022-11-05,-1,0.28,-1,-1
2022-11-05,-1,0.57,-1,-1
2022-11-05,-1,1.62,-1,-1
2022-11-05,-1,0.17,-1,-1
2022-11-05,-1,3.88,-1,-1
2022-11-05,-1,0.32,-1,-1
2022-11-05,-1,0.27,-1,-1
2022-11-06,-1,0.43,-1,-1
2022-11-06,-1,11.53,-1,-1
2022-11-06,-1,0.73,-1,-1
2022-11-07,-1,2.27,-1,-1
2022-11-07,-1,0.32,-1,-1
2022-11-08,-1,0.32,-1,-1
2022-11-08,-1,0.23,-1,-1
2022-11-09,-1,0.25,-1,-1
2022-11-09,-1,0.27,-1,-1
2022-11-09,-1,2.97,-1,-1
2022-11-09,-1,1.22,-1,-1
2022-11-09,-1,3.7,-1,-1
2022-11-09,-1,2.38,-1,-1
2022-11-09,-1,0.32,-1,-1
2022-11-10,-1,0.97,-1,-1
2022-11-10,-1,1.37,-1,-1
2022-11-10,-1,2.17,-1,-1
2022-11-10,-1,1.68,-1,-1
2022-11-10,-1,0.52,-1,-1
2022-11-10,注意看，这根男指叫小帅 | 超可爱拇指游戏和涂鸦小技巧,16.25,http://www.bilibili.com/video/av732193362,732193362
2022-11-10,-1,2.63,-1,-1
2022-11-10,-1,1.1,-1,-1
2022-11-11,-1,0.65,-1,-1
2022-11-11,-1,0.18,-1,-1
2022-11-11,连续看10小时鸡你太美🐔直到死亡,600.02,http://www.bilibili.com/video/av262452093,262452093
2022-11-11,我套娃了套娃我10小时的人,600.02,http://www.bilibili.com/video/av690526579,690526579
2022-11-11,-1,2.47,-1,-1
2022-11-12,-1,3.68,-1,-1
2022-11-12,-1,3.52,-1,-1
2022-11-12,-1,3.6,-1,-1
2022-11-12,-1,3.97,-1,-1
2022-11-12,-1,2.42,-1,-1
2022-11-12,-1,1.07,-1,-1
2022-11-12,-1,0.22,-1,-1
2022-11-12,-1,2.45,-1,-1
2022-11-12,-1,3.17,-1,-1
2022-11-12,-1,0.4,-1,-1
2022-11-12,-1,1.2,-1,-1
2022-11-12,-1,0.32,-1,-1
2022-11-13,-1,1.28,-1,-1
2022-11-13,-1,3.52,-1,-1
2022-11-13,-1,2.32,-1,-1
2022-11-13,-1,1.75,-1,-1
2022-11-13,-1,0.18,-1,-1
2022-11-13,-1,5.37,-1,-1
2022-11-13,-1,0.4,-1,-1
2022-11-13,-1,0.27,-1,-1
2022-11-14,-1,4.82,-1,-1
2022-11-14,-1,2.05,-1,-1
2022-11-14,-1,4.22,-1,-1
2022-11-14,-1,1.1,-1,-1
2022-11-14,-1,0.42,-1,-1
2022-11-14,-1,0.37,-1,-1
2022-11-14,-1,0.47,-1,-1
2022-11-14,-1,0.35,-1,-1
2022-11-14,-1,0.2,-1,-1
2022-11-15,-1,3.53,-1,-1
2022-11-15,-1,1.15,-1,-1
2022-11-15,-1,0.28,-1,-1
2022-11-15,-1,1.2,-1,-1
2022-11-15,-1,1.3,-1,-1
2022-11-15,-1,0.27,-1,-1
2022-11-16,-1,8.25,-1,-1
2022-11-16,-1,4.97,-1,-1
2022-11-16,-1,1.03,-1,-1
2022-11-16,-1,2.75,-1,-1
2022-11-16,-1,1.28,-1,-1
2022-11-16,-1,1.87,-1,-1
2022-11-17,-1,0.43,-1,-1
2022-11-17,-1,2.57,-1,-1
2022-11-17,-1,2.05,-1,-1
2022-11-17,-1,1.9,-1,-1
2022-11-17,-1,0.33,-1,-1
2022-11-17,-1,0.58,-1,-1
2022-11-18,-1,1.35,-1,-1
2022-11-18,-1,0.63,-1,-1
2022-11-18,-1,0.2,-1,-1
2022-11-18,-1,6.32,-1,-1
2022-11-18,-1,1.88,-1,-1
2022-11-18,-1,1.37,-1,-1
2022-11-18,-1,1.68,-1,-1
2022-11-19,-1,8.17,-1,-1
2022-11-19,-1,0.78,-1,-1
2022-11-19,-1,1.13,-1,-1
2022-11-19,-1,3.83,-1,-1
2022-11-19,-1,3.75,-1,-1
2022-11-19,-1,0.18,-1,-1
2022-11-19,-1,3.68,-1,-1
2022-11-20,-1,0.63,-1,-1
2022-11-20,-1,1.43,-1,-1
2022-11-20,-1,7.85,-1,-1
2022-11-20,-1,1.78,-1,-1
2022-11-20,-1,1.05,-1,-1
2022-11-20,-1,1.15,-1,-1
2022-11-20,-1,1.27,-1,-1
2022-11-20,-1,2.42,-1,-1
2022-11-21,-1,1.07,-1,-1
2022-11-21,-1,0.77,-1,-1
2022-11-21,-1,0.42,-1,-1
2022-11-21,-1,0.4,-1,-1
2022-11-21,-1,1.27,-1,-1
2022-11-21,-1,2.72,-1,-1
2022-11-21,-1,1.08,-1,-1
2022-11-21,-1,0.32,-1,-1
2022-11-21,-1,1.03,-1,-1
2022-11-21,-1,0.73,-1,-1
2022-11-21,-1,0.28,-1,-1
2022-11-22,-1,0.52,-1,-1
2022-11-22,-1,1.55,-1,-1
2022-11-22,-1,0.45,-1,-1
2022-11-23,-1,3.87,-1,-1
2022-11-23,-1,2.32,-1,-1
2022-11-23,-1,0.68,-1,-1
2022-11-23,-1,2.08,-1,-1
2022-11-23,-1,1.5,-1,-1
2022-11-23,-1,1.45,-1,-1
2022-11-23,-1,1.6,-1,-1
2022-11-23,-1,1.82,-1,-1
2022-11-24,-1,5.25,-1,-1
2022-11-24,-1,0.27,-1,-1
2022-11-24,-1,0.23,-1,-1
2022-11-24,-1,4.12,-1,-1
2022-11-24,-1,1.98,-1,-1
2022-11-24,-1,3.7,-1,-1
2022-11-24,-1,1.45,-1,-1
2022-11-24,-1,1.03,-1,-1
2022-11-25,-1,0.55,-1,-1
2022-11-25,-1,1.4,-1,-1
2022-11-25,-1,1.02,-1,-1
2022-11-25,-1,9.53,-1,-1
2022-11-25,-1,10.55,-1,-1
2022-11-25,-1,2.83,-1,-1
2022-11-25,-1,2.37,-1,-1
2022-11-25,-1,0.43,-1,-1
2022-11-25,-1,2.72,-1,-1
2022-11-26,-1,0.28,-1,-1
2022-11-26,-1,6.73,-1,-1
2022-11-26,-1,1.87,-1,-1
2022-11-26,-1,4.73,-1,-1
2022-11-26,-1,1.48,-1,-1
2022-11-26,-1,1.45,-1,-1
2022-11-26,-1,3.05,-1,-1
2022-11-26,-1,1.43,-1,-1
2022-11-26,-1,2.8,-1,-1
2022-11-26,-1,1.23,-1,-1
2022-11-27,-1,3.93,-1,-1
2022-11-27,连续看10小时鸡你太美🐔直到死亡,600.02,http://www.bilibili.com/video/av262452093,262452093
2022-11-27,我套娃了套娃我10小时的人,600.02,http://www.bilibili.com/video/av690526579,690526579
2022-11-27,-1,0.82,-1,-1
2022-11-27,-1,7.07,-1,-1
2022-11-27,-1,1.72,-1,-1
2022-11-27,-1,2.42,-1,-1
2022-11-27,-1,4.58,-1,-1
2022-11-27,-1,3.48,-1,-1
2022-11-27,一口气看完超火漫画《光之子》合集，一个懒惰的少年，因性格原因选学了无人问津的光系魔法，却无意中踏进了命运的巨轮。。。全程高能,67.33,http://www.bilibili.com/video/av220534164,220534164
2022-11-27,-1,0.57,-1,-1
2022-11-28,-1,2.62,-1,-1
2022-11-28,-1,1.55,-1,-1
2022-11-28,-1,2.2,-1,-1
2022-11-28,-1,1.25,-1,-1
2022-11-28,-1,0.35,-1,-1
2022-11-29,-1,1.35,-1,-1
2022-11-29,-1,0.6,-1,-1
2022-11-29,-1,0.13,-1,-1
2022-11-29,-1,1.5,-1,-1
2022-11-30,-1,2.68,-1,-1
2022-11-30,-1,2.03,-1,-1
2022-11-30,-1,2.3,-1,-1
2022-11-30,-1,1.22,-1,-1
2022-11-30,-1,1.65,-1,-1
2022-11-30,-1,1.82,-1,-1
2022-11-30,-1,1.88,-1,-1
2022-12-01,-1,1.25,-1,-1
2022-12-01,-1,1.62,-1,-1
2022-12-01,-1,3.23,-1,-1
2022-12-01,-1,1.53,-1,-1
2022-12-01,-1,0.77,-1,-1
2022-12-02,-1,4.02,-1,-1
2022-12-02,-1,0.45,-1,-1
2022-12-02,-1,2.6,-1,-1
2022-12-02,-1,2.97,-1,-1
2022-12-02,-1,0.63,-1,-1
2022-12-02,-1,1.53,-1,-1
2022-12-02,-1,4.13,-1,-1
2022-12-02,-1,1.32,-1,-1
2022-12-02,-1,2.77,-1,-1
2022-12-03,-1,0.35,-1,-1
2022-12-03,-1,2.05,-1,-1
2022-12-03,-1,6.35,-1,-1
2022-12-03,-1,1.13,-1,-1
2022-12-04,-1,1.43,-1,-1
2022-12-04,-1,0.4,-1,-1
2022-12-04,-1,0.53,-1,-1
2022-12-04,-1,7.2,-1,-1
2022-12-04,-1,1.85,-1,-1
2022-12-05,-1,2.92,-1,-1
2022-12-05,-1,0.38,-1,-1
2022-12-05,-1,1.7,-1,-1
2022-12-05,-1,0.37,-1,-1
2022-12-05,-1,0.25,-1,-1
2022-12-06,-1,0.27,-1,-1
2022-12-06,-1,0.67,-1,-1
2022-12-07,-1,1.02,-1,-1
2022-12-07,-1,0.73,-1,-1
2022-12-07,-1,2.13,-1,-1
2022-12-07,-1,1.53,-1,-1
2022-12-07,-1,4.93,-1,-1
